,Common Values,Drug 1 total substructures,Drug 2 total substructures,interaction
18121,2849,0,41,6
18122,2845,0,45,6
18123,2863,0,27,5
18124,2653,0,237,1
18125,2888,0,2,7
18126,2881,0,9,7
18127,2890,0,0,7
18128,2890,0,0,5
18129,2877,0,13,6
18130,2832,0,58,5
18131,2853,0,37,5
18132,2674,0,216,6
18133,2845,0,45,5
18134,2890,0,0,5
18135,2889,0,1,5
18136,2889,0,1,5
18137,2838,0,52,5
18138,2862,0,28,5
18139,2845,0,45,5
18140,2854,0,36,2
18141,2864,0,26,5
18142,2859,0,31,2
18143,2890,0,0,5
18144,2871,0,19,5
18145,2856,0,34,5
18146,2870,0,20,5
18147,2726,0,164,5
18148,2827,0,63,5
18149,2887,0,3,2
18150,2890,0,0,6
18151,2890,0,0,7
18152,2857,0,33,5
18153,2817,0,73,6
18154,2890,0,0,7
18155,2837,0,53,5
18156,2792,0,98,6
18157,2804,0,86,6
18158,2890,0,0,5
18159,2728,0,162,5
18160,2873,0,17,5
18161,2855,0,35,6
18162,2890,0,0,5
18163,2814,0,76,6
18164,2858,0,32,6
18165,2890,0,0,2
18166,2890,0,0,5
18167,2883,0,7,7
18168,2890,0,0,7
18169,2806,0,84,2
18170,2759,0,131,5
18171,2883,0,7,2
18172,2710,0,180,5
18173,2584,0,306,5
18174,2887,0,3,5
18175,2890,0,0,7
18176,2818,0,72,2
18177,2885,0,5,5
18178,2761,0,129,6
18179,2890,0,0,7
18180,2810,0,80,2
18181,2890,0,0,7
18182,2867,0,23,2
18183,2889,0,1,5
18184,2854,0,36,5
18185,2890,0,0,5
18186,2746,0,144,5
18187,2845,0,45,6
18188,2762,0,128,5
18189,2890,0,0,5
18190,2841,0,49,5
18191,2858,0,32,5
18192,2882,0,8,5
18193,2890,0,0,5
18194,2882,0,8,5
18195,2865,0,25,5
18196,2890,0,0,7
18197,2843,0,47,5
18198,2879,0,11,5
18199,2890,0,0,7
18200,2886,0,4,7
18201,2742,0,148,2
18202,2869,0,21,6
18203,2890,0,0,5
18204,2887,0,3,6
18205,2860,0,30,6
18206,2641,0,249,6
18207,2870,0,20,5
18208,2890,0,0,5
18209,2846,0,44,5
18210,2890,0,0,5
18211,2839,0,51,5
18212,2828,0,62,5
18213,2859,0,31,5
18214,2816,0,74,5
18215,2767,0,123,2
18216,2814,0,76,3
18217,2787,0,103,3
18218,2615,0,275,2
18219,2801,0,89,5
18220,2874,0,16,6
18221,2888,0,2,5
18222,2878,0,12,5
18223,2888,0,2,5
18224,2889,0,1,5
18225,2873,0,17,7
18226,2862,0,28,5
18227,2846,0,44,5
18228,2777,0,113,5
18229,2890,0,0,5
18230,2890,0,0,7
18231,2890,0,0,5
18232,2849,0,41,7
18233,2793,0,97,5
18234,2886,0,4,2
18235,2890,0,0,3
18236,2890,0,0,7
18237,2879,0,11,6
18238,2890,0,0,7
18239,2890,0,0,5
18240,2808,0,82,3
18241,2807,8,75,5
18242,2871,8,11,5
18243,2797,8,85,5
18244,2877,8,5,5
18245,2658,8,224,5
18246,2866,8,16,5
18247,2882,8,0,5
18248,2879,8,3,5
18249,2821,8,61,5
18250,2843,8,39,5
18251,2882,8,0,5
18252,2809,8,73,5
18253,2839,8,43,5
18254,2704,8,178,5
18255,2860,8,22,5
18256,2848,8,34,5
18257,2881,8,1,5
18258,2838,8,46,5
18259,2844,8,38,7
18260,2866,8,20,5
18261,2880,8,2,5
18262,2822,8,60,5
18263,2854,8,30,7
18264,2881,8,1,5
18265,2827,8,55,5
18266,2882,8,0,5
18267,2858,8,24,5
18268,2861,8,21,5
18269,2809,8,73,5
18270,2882,8,0,5
18271,2837,8,45,7
18272,2869,8,13,5
18273,2844,8,38,5
18274,2668,8,214,5
18275,2743,8,139,5
18276,2882,8,0,5
18277,2881,8,1,5
18278,2804,8,78,5
18279,2837,8,45,5
18280,2761,8,121,5
18281,2815,8,67,5
18282,2858,8,24,5
18283,2858,8,24,5
18284,2867,8,15,5
18285,2652,8,230,5
18286,2841,8,41,5
18287,2837,8,45,7
18288,2855,8,27,5
18289,2647,8,237,5
18290,2880,8,2,7
18291,2873,8,9,7
18292,2882,8,0,5
18293,2882,8,0,5
18294,2869,8,13,7
18295,2824,8,58,5
18296,2845,8,37,5
18297,2666,8,216,7
18298,2837,8,45,5
18299,2882,8,0,5
18300,2881,8,1,5
18301,2881,8,1,5
18302,2830,8,52,5
18303,2854,8,28,5
18304,2837,8,45,5
18305,2846,8,36,7
18306,2856,8,26,5
18307,2851,8,31,5
18308,2882,8,0,5
18309,2865,8,19,5
18310,2848,8,34,5
18311,2862,8,20,5
18312,2718,8,164,5
18313,2819,8,63,5
18314,2879,8,3,5
18315,2882,8,0,5
18316,2882,8,0,5
18317,2849,8,33,5
18318,2809,8,73,7
18319,2882,8,0,5
18320,2829,8,53,5
18321,2784,8,98,7
18322,2798,8,86,5
18323,2882,8,0,5
18324,2720,8,162,5
18325,2865,8,17,5
18326,2847,8,35,7
18327,2882,8,0,5
18328,2806,8,76,5
18329,2850,8,32,7
18330,2882,8,0,5
18331,2882,8,0,5
18332,2875,8,7,7
18333,2882,8,0,5
18334,2798,8,84,5
18335,2751,8,131,5
18336,2875,8,7,5
18337,2702,8,180,5
18338,2576,8,306,5
18339,2879,8,3,5
18340,2882,8,0,5
18341,2810,8,72,5
18342,2877,8,5,5
18343,2753,8,129,5
18344,2882,8,0,5
18345,2802,8,80,5
18346,2882,8,0,5
18347,2859,8,23,5
18348,2881,8,1,5
18349,2846,8,36,5
18350,2882,8,0,5
18351,2738,8,144,5
18352,2837,8,45,7
18353,2754,8,128,5
18354,2882,8,0,5
18355,2833,8,49,5
18356,2850,8,32,5
18357,2874,8,8,5
18358,2882,8,0,5
18359,2874,8,8,5
18360,2857,8,25,5
18361,2882,8,0,5
18362,2835,8,47,5
18363,2871,8,11,5
18364,2882,8,0,5
18365,2878,8,4,5
18366,2734,8,148,5
18367,2861,8,21,7
18368,2882,8,0,5
18369,2879,8,3,5
18370,2852,8,30,7
18371,2633,8,249,5
18372,2862,8,20,5
18373,2882,8,0,5
18374,2838,8,44,5
18375,2882,8,0,5
18376,2831,8,51,5
18377,2820,8,62,5
18378,2851,8,31,5
18379,2808,8,74,5
18380,2759,8,123,5
18381,2806,8,76,5
18382,2779,8,103,5
18383,2607,8,275,5
18384,2793,8,89,5
18385,2866,8,16,7
18386,2880,8,2,5
18387,2870,8,12,5
18388,2880,8,2,5
18389,2881,8,1,5
18390,2865,8,17,5
18391,2856,8,28,5
18392,2838,8,44,5
18393,2769,8,113,5
18394,2882,8,0,5
18395,2882,8,0,5
18396,2882,8,0,5
18397,2841,8,41,7
18398,2785,8,97,5
18399,2878,8,4,5
18400,2882,8,0,5
18401,2882,8,0,5
18402,2871,8,11,5
18403,2882,8,0,5
18404,2882,8,0,5
18405,2800,8,82,5
18406,2804,75,11,1
18407,2730,75,85,1
18408,2810,75,5,2
18409,2637,75,224,1
18410,2801,75,16,5
18411,2815,75,0,5
18412,2812,75,3,5
18413,2754,75,61,5
18414,2776,75,39,5
18415,2815,75,0,1
18416,2742,75,73,1
18417,2772,75,43,5
18418,2641,75,178,5
18419,2793,75,22,5
18420,2781,75,34,5
18421,2814,75,1,2
18422,2769,75,46,5
18423,2777,75,38,7
18424,2795,75,20,5
18425,2813,75,2,5
18426,2755,75,60,5
18427,2785,75,30,1
18428,2814,75,1,1
18429,2762,75,55,5
18430,2815,75,0,5
18431,2791,75,24,5
18432,2798,75,21,5
18433,2828,75,73,5
18434,2815,75,0,5
18435,2770,75,45,5
18436,2802,75,13,5
18437,2785,75,38,5
18438,2621,75,214,5
18439,2802,75,13,7
18440,2722,75,139,1
18441,2815,75,0,5
18442,2814,75,1,1
18443,2790,75,25,1
18444,2737,75,78,5
18445,2770,75,45,5
18446,2694,75,121,5
18447,2748,75,67,1
18448,2791,75,24,5
18449,2791,75,24,5
18450,2800,75,15,5
18451,2607,75,230,1
18452,2774,75,41,5
18453,2770,75,45,7
18454,2788,75,27,5
18455,2582,75,237,5
18456,2813,75,2,7
18457,2806,75,9,7
18458,2815,75,0,2
18459,2815,75,0,5
18460,2802,75,13,7
18461,2767,75,58,5
18462,2778,75,37,5
18463,2645,75,216,1
18464,2770,75,45,5
18465,2815,75,0,6
18466,2814,75,1,5
18467,2814,75,1,5
18468,2763,75,52,5
18469,2787,75,28,5
18470,2770,75,45,5
18471,2849,75,36,1
18472,2789,75,26,5
18473,2784,75,31,5
18474,2815,75,0,5
18475,2796,75,19,5
18476,2781,75,34,5
18477,2795,75,20,1
18478,2653,75,164,5
18479,2758,75,63,5
18480,2812,75,3,1
18481,2815,75,0,5
18482,2815,75,0,5
18483,2782,75,33,5
18484,2742,75,73,1
18485,2815,75,0,5
18486,2762,75,53,5
18487,2759,75,98,7
18488,2729,75,86,5
18489,2815,75,0,1
18490,2653,75,162,2
18491,2798,75,17,1
18492,2850,75,35,7
