,Common Values,Drug 1 total substructures,Drug 2 total substructures
1073,2795,52.0,61.0
1074,2838,52.0,0.0
1075,2838,52.0,169.0
1076,2838,52.0,109.0
1077,2756,52.0,45.0
1078,2838,52.0,43.0
1079,2838,52.0,39.0
1080,2827,52.0,27.0
1081,2795,52.0,1.0
1082,2831,52.0,35.0
1083,2798,52.0,33.0
1084,2726,52.0,101.0
1085,2785,52.0,24.0
1086,2667,52.0,73.0
1087,2769,52.0,0.0
1088,2793,52.0,0.0
1089,2779,52.0,29.0
1090,2838,52.0,41.0
1091,2830,52.0,76.0
1092,2763,52.0,43.0
1093,2827,52.0,0.0
1094,2809,52.0,0.0
1095,2833,,
1096,2614,52.0,0.0
1097,2822,52.0,82.0
1098,2838,52.0,0.0
1099,2835,52.0,0.0
1100,2777,52.0,11.0
1101,2799,52.0,47.0
1102,2838,52.0,7.0
1103,2765,52.0,40.0
1104,2799,52.0,112.0
1105,2666,52.0,53.0
1106,2816,52.0,171.0
1107,2804,52.0,69.0
1108,2837,52.0,45.0
1109,2792,52.0,59.0
1110,2858,52.0,0.0
1111,2818,52.0,8.0
1112,2836,52.0,75.0
1113,2778,,
1114,2808,52.0,11.0
1115,2837,52.0,85.0
1116,2783,52.0,5.0
1117,2838,52.0,224.0
1118,2814,52.0,16.0
1119,2817,52.0,0.0
1120,2765,52.0,3.0
1121,2838,52.0,61.0
1122,2793,52.0,39.0
1123,2825,52.0,0.0
1124,2800,52.0,73.0
1125,2624,52.0,43.0
1126,2825,52.0,178.0
1127,2699,52.0,22.0
1128,2838,52.0,34.0
1129,2837,52.0,1.0
1130,2813,52.0,46.0
1131,2760,52.0,38.0
1132,2793,52.0,20.0
1133,2717,52.0,2.0
1134,2771,52.0,60.0
1135,2814,52.0,30.0
1136,2814,52.0,1.0
1137,2823,52.0,55.0
1138,2618,52.0,0.0
1139,2855,52.0,24.0
1140,2793,52.0,21.0
1141,2811,52.0,73.0
1142,2613,52.0,0.0
1143,2836,52.0,45.0
1144,2829,52.0,13.0
1145,2838,52.0,38.0
1146,2838,52.0,214.0
1147,2827,52.0,13.0
1148,2780,52.0,139.0
1149,2801,52.0,0.0
1150,2622,52.0,1.0
1151,2793,52.0,25.0
1152,2838,52.0,78.0
1153,2837,52.0,45.0
1154,2837,52.0,121.0
1155,2788,52.0,67.0
1156,2810,52.0,24.0
1157,2793,52.0,24.0
1158,2802,52.0,15.0
1159,2822,52.0,230.0
1160,2817,52.0,41.0
1161,2838,52.0,45.0
1162,2819,52.0,27.0
1163,2804,52.0,237.0
1164,2818,52.0,2.0
1165,2674,52.0,9.0
1166,2775,52.0,0.0
1167,2835,52.0,0.0
1168,2838,52.0,13.0
1169,2838,52.0,58.0
1170,2805,52.0,37.0
1171,2765,52.0,216.0
1172,2838,52.0,45.0
1173,2785,52.0,0.0
1174,2740,52.0,1.0
1175,2752,52.0,1.0
1176,2838,52.0,52.0
1177,2676,52.0,28.0
1178,2821,52.0,45.0
1179,2803,52.0,36.0
1180,2838,52.0,26.0
1181,2762,52.0,31.0
1182,2806,52.0,0.0
1183,2838,52.0,19.0
1184,2838,52.0,34.0
1185,2831,52.0,20.0
1186,2838,52.0,164.0
1187,2754,52.0,63.0
1188,2715,52.0,3.0
1189,2831,52.0,0.0
1190,2658,52.0,0.0
1191,2532,52.0,33.0
1192,2835,52.0,73.0
1193,2838,52.0,0.0
1194,2766,52.0,53.0
1195,2833,52.0,98.0
1196,2709,52.0,86.0
1197,2838,52.0,0.0
1198,2758,52.0,162.0
1199,2838,52.0,17.0
1200,2825,52.0,35.0
1201,2837,52.0,0.0
1202,2802,52.0,76.0
1203,2838,52.0,32.0
1204,2694,52.0,0.0
1205,2793,52.0,0.0
1206,2712,52.0,7.0
1207,2838,52.0,0.0
1208,2789,52.0,84.0
1209,2806,52.0,131.0
1210,2830,52.0,7.0
1211,2838,52.0,180.0
1212,2830,52.0,306.0
1213,2813,52.0,3.0
1214,2838,52.0,0.0
1215,2791,52.0,72.0
1216,2827,52.0,5.0
1217,2838,52.0,129.0
1218,2834,52.0,0.0
1219,2690,52.0,80.0
1220,2817,52.0,0.0
1221,2838,52.0,23.0
1222,2835,52.0,1.0
1223,2808,52.0,36.0
1224,2593,52.0,0.0
1225,2818,52.0,144.0
1226,2838,52.0,45.0
1227,2794,52.0,128.0
1228,2838,52.0,0.0
1229,2789,52.0,49.0
1230,2776,52.0,32.0
1231,2841,52.0,8.0
1232,2764,52.0,0.0
1233,2733,52.0,8.0
1234,2762,52.0,25.0
1235,2735,52.0,0.0
1236,2569,52.0,47.0
1237,2749,52.0,11.0
1238,2822,52.0,0.0
1239,2836,52.0,4.0
1240,2826,52.0,148.0
1241,2836,52.0,21.0
1242,2837,52.0,0.0
1243,2821,52.0,3.0
1244,2810,52.0,30.0
1245,2794,52.0,249.0
1246,2725,52.0,20.0
1247,2838,52.0,0.0
1248,2838,52.0,44.0
1249,2838,52.0,0.0
1250,2797,52.0,51.0
1251,2741,52.0,62.0
1252,2834,52.0,31.0
1253,2838,52.0,74.0
1254,2838,52.0,123.0
1255,2827,52.0,76.0
1256,2838,52.0,103.0
1257,2838,52.0,275.0
1258,2756,52.0,89.0
1259,2733,52.0,16.0
1260,2703,52.0,2.0
1261,2757,52.0,12.0
1262,2673,52.0,2.0
1263,2703,52.0,1.0
1264,2737,52.0,17.0
1265,2695,52.0,28.0
1266,2757,52.0,44.0
1267,2757,52.0,113.0
1268,2757,52.0,0.0
1269,2515,52.0,0.0
1270,2737,52.0,0.0
1271,2740,52.0,41.0
1272,2748,52.0,97.0
1273,2684,52.0,4.0
1274,2675,52.0,0.0
1275,2710,52.0,0.0
1276,2719,52.0,11.0
1277,2730,52.0,0.0
1278,2708,52.0,0.0
1279,2687,52.0,82.0
1280,2675,133.0,24.0
1281,2757,133.0,54.0
1282,2730,133.0,0.0
1283,2750,133.0,86.0
1284,2757,,
1285,2683,133.0,54.0
1286,2757,133.0,38.0
1287,2751,133.0,62.0
1288,2757,133.0,0.0
1289,2726,133.0,0.0
1290,2709,133.0,0.0
1291,2694,133.0,260.0
1292,2721,133.0,20.0
1293,2757,133.0,17.0
1294,2732,133.0,9.0
1295,2756,133.0,73.0
1296,2662,133.0,82.0
1297,2746,133.0,47.0
1298,2683,133.0,38.0
1299,2752,133.0,39.0
1300,2542,133.0,49.0
1301,2549,133.0,70.0
1302,2743,,
1303,2700,133.0,82.0
1304,2757,133.0,0.0
1305,2780,133.0,35.0
1306,2648,133.0,7.0
1307,2712,133.0,0.0
1308,2724,133.0,74.0
1309,2736,133.0,0.0
1310,2730,133.0,6.0
1311,2756,133.0,0.0
1312,2722,133.0,31.0
1313,2724,133.0,48.0
1314,2656,133.0,71.0
1315,2743,133.0,36.0
1316,2684,133.0,0.0
1317,2757,133.0,25.0
1318,2757,133.0,1.0
1319,2728,133.0,179.0
1320,2716,133.0,35.0
1321,2681,133.0,80.0
1322,2714,133.0,5.0
1323,2757,133.0,229.0
1324,2757,133.0,216.0
1325,2757,133.0,14.0
1326,2677,133.0,61.0
1327,2757,133.0,0.0
1328,2746,133.0,169.0
1329,2710,133.0,109.0
1330,2754,133.0,45.0
1331,2719,133.0,43.0
1332,2645,133.0,39.0
1333,2704,133.0,27.0
1334,2594,133.0,1.0
1335,2694,133.0,35.0
1336,2712,133.0,33.0
1337,2768,133.0,101.0
1338,2757,133.0,24.0
1339,2749,133.0,73.0
1340,2682,133.0,0.0
1341,2746,133.0,0.0
1342,2672,133.0,29.0
1343,2752,133.0,41.0
1344,2541,133.0,76.0
1345,2741,133.0,43.0
1346,2757,133.0,0.0
1347,2754,133.0,0.0
1348,2698,,
1349,2722,133.0,0.0
1350,2757,133.0,82.0
1351,2698,133.0,0.0
1352,2714,,
1353,2605,133.0,11.0
1354,2735,133.0,47.0
1355,2723,133.0,7.0
1356,2756,133.0,40.0
1357,2711,133.0,112.0
1358,2719,133.0,53.0
1359,2737,133.0,171.0
1360,2755,133.0,69.0
1361,2697,133.0,45.0
1362,2737,133.0,59.0
1363,2756,133.0,0.0
1364,2702,133.0,8.0
1365,2757,133.0,75.0
1366,2739,,
1367,2738,133.0,11.0
1368,2684,133.0,85.0
1369,2757,133.0,5.0
1370,2730,133.0,224.0
1371,2744,133.0,16.0
1372,2719,133.0,0.0
1373,2551,133.0,3.0
1374,2744,133.0,61.0
1375,2628,133.0,39.0
1376,2757,133.0,0.0
1377,2679,133.0,73.0
1378,2712,133.0,43.0
1379,2810,133.0,178.0
1380,2706,133.0,22.0
1381,2733,133.0,34.0
1382,2733,133.0,1.0
1383,2742,133.0,46.0
1384,2531,133.0,38.0
1385,2716,133.0,20.0
1386,2730,133.0,2.0
1387,2732,133.0,60.0
1388,2546,133.0,30.0
1389,2755,133.0,1.0
1390,2748,133.0,55.0
1391,2757,133.0,0.0
1392,2757,133.0,24.0
1393,2744,133.0,21.0
1394,2715,133.0,73.0
1395,2720,133.0,0.0
1396,2549,133.0,45.0
1397,2712,133.0,13.0
1398,2757,133.0,38.0
1399,2756,133.0,214.0
1400,2756,133.0,13.0
1401,2705,133.0,139.0
1402,2731,133.0,0.0
1403,2712,,
1404,2721,,
1405,2731,133.0,78.0
1406,2726,133.0,45.0
1407,2757,133.0,121.0
1408,2738,133.0,67.0
1409,2733,133.0,24.0
1410,2737,133.0,24.0
1411,2613,133.0,15.0
1412,2700,133.0,230.0
1413,2754,133.0,41.0
1414,2757,133.0,45.0
1415,2757,133.0,27.0
1416,2724,133.0,237.0
1417,2698,133.0,2.0
1418,2757,133.0,9.0
1419,2704,133.0,0.0
1420,2659,133.0,0.0
1421,2671,133.0,13.0
1422,2757,133.0,58.0
1423,2597,133.0,37.0
1424,2740,133.0,216.0
1425,2722,133.0,45.0
1426,2757,133.0,0.0
1427,2681,133.0,1.0
1428,2725,133.0,1.0
1429,2757,133.0,52.0
1430,2757,133.0,28.0
1431,2750,133.0,45.0
1432,2757,133.0,36.0
1433,2673,133.0,26.0
1434,2632,133.0,31.0
1435,2750,133.0,0.0
1436,2717,133.0,19.0
1437,2611,133.0,34.0
1438,2754,133.0,20.0
1439,2757,133.0,164.0
1440,2685,133.0,63.0
1441,2752,133.0,3.0
1442,2636,133.0,0.0
1443,2757,133.0,0.0
1444,2683,133.0,33.0
1445,2757,133.0,73.0
1446,2734,133.0,0.0
1447,2756,133.0,53.0
1448,2721,133.0,98.0
1449,2757,133.0,86.0
1450,2621,133.0,0.0
1451,2726,133.0,162.0
1452,2633,133.0,17.0
1453,2757,133.0,35.0
1454,2716,133.0,0.0
1455,2725,133.0,76.0
1456,2749,133.0,32.0
1457,2757,133.0,0.0
1458,2749,133.0,0.0
1459,2732,133.0,7.0
1460,2757,133.0,0.0
1461,2710,133.0,84.0
1462,2746,133.0,131.0
1463,2757,133.0,7.0
1464,2753,133.0,180.0
1465,2837,133.0,306.0
1466,2742,133.0,3.0
1467,2757,133.0,0.0
1468,2754,133.0,72.0
1469,2737,133.0,5.0
1470,2508,133.0,129.0
1471,2737,133.0,0.0
1472,2757,133.0,80.0
1473,2713,133.0,0.0
1474,2757,133.0,23.0
1475,2708,133.0,1.0
1476,2695,133.0,36.0
1477,2726,133.0,0.0
1478,2683,133.0,144.0
1479,2644,133.0,45.0
1480,2683,133.0,128.0
1481,2654,133.0,0.0
1482,2634,133.0,49.0
1483,2668,133.0,32.0
1484,2741,133.0,8.0
1485,2755,133.0,0.0
1486,2745,133.0,8.0
1487,2755,133.0,25.0
1488,2756,133.0,0.0
1489,2740,133.0,47.0
1490,2729,133.0,11.0
1491,2713,133.0,0.0
1492,2646,133.0,4.0
1493,2757,133.0,148.0
1494,2757,133.0,21.0
1495,2757,133.0,0.0
1496,2716,133.0,3.0
1497,2854,133.0,30.0
1498,2753,133.0,249.0
1499,2757,133.0,20.0
1500,2757,133.0,0.0
1501,2746,133.0,44.0
1502,2757,133.0,0.0
1503,2757,133.0,51.0
1504,2675,133.0,62.0
1505,2812,133.0,31.0
1506,2866,133.0,74.0
1507,2780,133.0,123.0
1508,2831,133.0,76.0
1509,2828,133.0,103.0
1510,2816,133.0,275.0
1511,2866,133.0,89.0
1512,2866,133.0,16.0
1513,2866,133.0,2.0
1514,2606,133.0,12.0
1515,2846,133.0,2.0
1516,2851,133.0,1.0
1517,2857,133.0,17.0
1518,2797,133.0,28.0
1519,2784,133.0,44.0
1520,2819,133.0,113.0
1521,2828,133.0,0.0
1522,2827,133.0,0.0
1523,2817,133.0,0.0
1524,2796,133.0,41.0
1525,2866,133.0,97.0
1526,2784,133.0,4.0
1527,2866,133.0,0.0
1528,2831,133.0,0.0
1529,2859,133.0,11.0
1530,2866,133.0,0.0
1531,2804,133.0,0.0
1532,2866,133.0,82.0
1533,2860,24.0,54.0
1534,2835,24.0,0.0
1535,2818,24.0,86.0
1536,2795,24.0,35.0
1537,2830,,
1538,2866,24.0,38.0
1539,2841,24.0,62.0
1540,2865,24.0,0.0
1541,2687,24.0,0.0
1542,2831,24.0,0.0
1543,2786,24.0,260.0
1544,2861,24.0,20.0
1545,2637,24.0,17.0
1546,2650,24.0,9.0
1547,2852,24.0,73.0
1548,2805,24.0,82.0
1549,2866,24.0,47.0
1550,2697,24.0,38.0
1551,2777,24.0,39.0
1552,2821,24.0,49.0
1553,2823,24.0,70.0
1554,2827,24.0,0.0
1555,2839,24.0,82.0
1556,2865,24.0,0.0
1557,2843,24.0,35.0
1558,2833,24.0,7.0
1559,2777,24.0,0.0
1560,2842,24.0,74.0
1561,2793,24.0,0.0
1562,2866,24.0,6.0
1563,2866,,
1564,2837,24.0,31.0
1565,2825,24.0,48.0
1566,2790,24.0,71.0
1567,2823,24.0,36.0
1568,2866,24.0,0.0
1569,2866,24.0,25.0
1570,2813,24.0,1.0
1571,2866,24.0,179.0
1572,2784,24.0,35.0
1573,2866,24.0,80.0
1574,2866,24.0,5.0
1575,2855,24.0,229.0
1576,2819,24.0,216.0
1577,2859,24.0,14.0
1578,2826,24.0,61.0
1579,2774,24.0,0.0
1580,2813,24.0,169.0
1581,2695,24.0,109.0
1582,2797,24.0,45.0
1583,2821,24.0,43.0
1584,2807,24.0,39.0
1585,2866,24.0,27.0
1586,2858,24.0,1.0
1587,2791,24.0,35.0
1588,2850,24.0,33.0
1589,2855,24.0,101.0
1590,2781,24.0,24.0
1591,2861,24.0,73.0
1592,2642,24.0,0.0
1593,2850,24.0,0.0
1594,2866,24.0,29.0
1595,2863,24.0,41.0
1596,2805,24.0,76.0
1597,2827,24.0,43.0
1598,2866,24.0,0.0
1599,2793,24.0,0.0
1600,2823,24.0,53.0
1601,2690,24.0,0.0
1602,2844,24.0,82.0
1603,2836,24.0,0.0
1604,2865,24.0,0.0
1605,2822,24.0,11.0
1606,2828,24.0,47.0
1607,2846,24.0,7.0
1608,2864,24.0,40.0
1609,2818,24.0,112.0
1610,2836,24.0,53.0
1611,2865,24.0,171.0
1612,2811,24.0,69.0
1613,2866,24.0,45.0
1614,2842,24.0,59.0
1615,2845,24.0,0.0
1616,2793,24.0,8.0
1617,2866,24.0,75.0
1618,2821,24.0,16.0
1619,2853,24.0,11.0
1620,2828,24.0,85.0
1621,2652,24.0,5.0
1622,2853,24.0,224.0
1623,2731,24.0,16.0
1624,2866,24.0,0.0
1625,2865,24.0,3.0
1626,2841,24.0,61.0
1627,2792,24.0,39.0
1628,2821,24.0,0.0
1629,2745,24.0,73.0
1630,2803,24.0,43.0
1631,2842,24.0,178.0
1632,2842,24.0,22.0
1633,2851,24.0,34.0
1634,2636,24.0,1.0
1635,2825,24.0,46.0
1636,2821,24.0,38.0
1637,2839,24.0,20.0
1638,2631,24.0,2.0
1639,2864,24.0,60.0
1640,2859,24.0,30.0
1641,2866,24.0,1.0
1642,2866,24.0,55.0
1643,2853,24.0,0.0
1644,2808,24.0,24.0
1645,2829,24.0,21.0
1646,2650,24.0,73.0
1647,2821,24.0,0.0
1648,2866,24.0,45.0
1649,2865,24.0,13.0
1650,2865,24.0,38.0
1651,2814,24.0,214.0
1652,2838,24.0,13.0
1653,2825,24.0,139.0
1654,2830,24.0,0.0
1655,2840,24.0,1.0
1656,2835,24.0,25.0
1657,2866,24.0,78.0
1658,2847,24.0,45.0
1659,2832,24.0,121.0
1660,2846,24.0,67.0
1661,2702,24.0,24.0
1662,2803,24.0,24.0
1663,2863,24.0,15.0
1664,2866,24.0,230.0
1665,2866,24.0,41.0
1666,2833,24.0,45.0
1667,2793,24.0,27.0
1668,2866,24.0,237.0
1669,2813,24.0,2.0
1670,2768,24.0,9.0
1671,2780,24.0,0.0
1672,2866,24.0,0.0
1673,2714,24.0,13.0
1674,2849,24.0,58.0
1675,2831,24.0,37.0
1676,2866,24.0,216.0
1677,2790,24.0,45.0
1678,2834,24.0,0.0
1679,2866,24.0,1.0
1680,2866,24.0,1.0
1681,2859,24.0,52.0
1682,2866,24.0,28.0
1683,2782,24.0,45.0
1684,2735,24.0,36.0
1685,2859,24.0,26.0
1686,2686,24.0,31.0
1687,2560,24.0,0.0
1688,2863,24.0,19.0
1689,2866,24.0,34.0
1690,2794,24.0,20.0
1691,2861,24.0,164.0
1692,2749,24.0,63.0
1693,2866,24.0,3.0
1694,2786,24.0,0.0
1695,2866,24.0,0.0
1696,2843,24.0,33.0
1697,2865,24.0,73.0
1698,2830,24.0,0.0
1699,2866,24.0,53.0
1700,2722,24.0,98.0
1701,2821,24.0,86.0
1702,2738,24.0,0.0
1703,2866,24.0,162.0
1704,2817,24.0,17.0
1705,2834,24.0,35.0
1706,2858,24.0,0.0
1707,2866,24.0,76.0
1708,2858,24.0,32.0
1709,2841,24.0,0.0
1710,2866,24.0,0.0
1711,2819,24.0,7.0
1712,2855,24.0,0.0
1713,2866,24.0,84.0
1714,2862,24.0,131.0
1715,2718,24.0,7.0
1716,2845,24.0,180.0
1717,2866,24.0,306.0
1718,2863,24.0,3.0
1719,2836,24.0,0.0
1720,2621,24.0,72.0
1721,2846,24.0,5.0
1722,2866,24.0,129.0
1723,2822,24.0,0.0
1724,2866,24.0,80.0
1725,2815,24.0,0.0
1726,2804,24.0,23.0
1727,2835,24.0,1.0
1728,2804,24.0,36.0
1729,2743,24.0,0.0
1730,2790,24.0,144.0
1731,2763,24.0,45.0
1732,2591,24.0,128.0
1733,2789,24.0,0.0
1734,2850,24.0,49.0
1735,2864,24.0,32.0
1736,2854,24.0,8.0
1737,2864,24.0,0.0
1738,2865,24.0,8.0
1739,2849,24.0,25.0
1740,2842,24.0,0.0
1741,2822,24.0,47.0
1742,2763,24.0,11.0
1743,2866,24.0,0.0
1744,2866,24.0,4.0
1745,2866,24.0,148.0
1746,2825,24.0,21.0
1747,2769,24.0,0.0
1748,2862,24.0,3.0
1749,2866,24.0,30.0
1750,2866,24.0,249.0
1751,2865,24.0,20.0
1752,2866,24.0,0.0
1753,2866,24.0,44.0
1754,2784,24.0,0.0
1755,2836,24.0,51.0
1756,2752,24.0,62.0
1757,2803,24.0,31.0
1758,2782,24.0,74.0
1759,2798,24.0,123.0
1760,2776,24.0,76.0
1761,2836,24.0,103.0
1762,2836,24.0,275.0
1763,2836,24.0,89.0
1764,2576,24.0,16.0
1765,2816,24.0,2.0
1766,2819,24.0,12.0
1767,2827,24.0,2.0
1768,2765,24.0,1.0
1769,2762,24.0,17.0
1770,2791,24.0,28.0
1771,2798,24.0,44.0
1772,2797,24.0,113.0
1773,2791,24.0,0.0
1774,2788,24.0,0.0
1775,2836,24.0,0.0
1776,2762,24.0,41.0
1777,2836,24.0,97.0
1778,2801,24.0,4.0
1779,2829,24.0,0.0
1780,2836,24.0,0.0
1781,2762,24.0,11.0
1782,2836,24.0,0.0
1783,2830,24.0,0.0
1784,2836,24.0,82.0
1785,2805,54.0,0.0
1786,2810,54.0,86.0
1787,2765,54.0,35.0
1788,2800,54.0,54.0
1789,2836,54.0,38.0
1790,2811,54.0,62.0
1791,2835,54.0,0.0
1792,2661,54.0,0.0
1793,2801,54.0,0.0
1794,2756,54.0,260.0
1795,2831,54.0,20.0
1796,2607,54.0,17.0
1797,2620,54.0,9.0
1798,2822,54.0,73.0
1799,2775,54.0,82.0
1800,2836,54.0,47.0
1801,2671,54.0,38.0
1802,2727,54.0,39.0
1803,2795,54.0,49.0
1804,2793,54.0,70.0
1805,2797,54.0,0.0
1806,2809,54.0,82.0
1807,2835,54.0,0.0
1808,2801,54.0,35.0
1809,2809,54.0,7.0
1810,2735,54.0,0.0
1811,2812,54.0,74.0
1812,2763,54.0,0.0
1813,2836,54.0,6.0
1814,2836,54.0,0.0
1815,2807,54.0,31.0
1816,2799,54.0,48.0
1817,2760,54.0,71.0
1818,2793,54.0,36.0
1819,2836,54.0,0.0
1820,2836,54.0,25.0
1821,2783,54.0,1.0
1822,2836,54.0,179.0
1823,2754,54.0,35.0
1824,2836,54.0,80.0
1825,2836,54.0,5.0
1826,2825,54.0,229.0
1827,2793,54.0,216.0
1828,2829,54.0,14.0
1829,2796,54.0,61.0
1830,2724,54.0,0.0
1831,2783,54.0,169.0
1832,2665,54.0,109.0
1833,2769,54.0,45.0
1834,2791,54.0,43.0
1835,2779,54.0,39.0
1836,2836,54.0,27.0
1837,2828,54.0,1.0
1838,2761,54.0,35.0
1839,2825,54.0,33.0
1840,2769,54.0,101.0
1841,2831,54.0,24.0
1842,2612,54.0,73.0
1843,2820,54.0,0.0
1844,2836,54.0,0.0
1845,2833,54.0,29.0
1846,2777,54.0,41.0
1847,2797,54.0,76.0
1848,2836,54.0,43.0
1849,2763,54.0,0.0
1850,2797,54.0,0.0
1851,2662,54.0,53.0
1852,2814,54.0,0.0
1853,2802,54.0,82.0
1854,2835,54.0,0.0
1855,2790,54.0,0.0
1856,2804,54.0,11.0
1857,2816,54.0,47.0
1858,2834,54.0,7.0
1859,2776,54.0,40.0
1860,2806,54.0,112.0
1861,2835,54.0,53.0
1862,2781,54.0,171.0
1863,2836,54.0,69.0
1864,2812,54.0,45.0
1865,2815,54.0,59.0
1866,2763,54.0,0.0
1867,2836,54.0,8.0
1868,2791,54.0,75.0
1869,2823,,
1870,2798,54.0,11.0
1871,2624,54.0,85.0
1872,2823,54.0,5.0
1873,2697,54.0,224.0
1874,2836,54.0,16.0
1875,2835,54.0,0.0
1876,2758,54.0,3.0
1877,2791,54.0,61.0
1878,2715,54.0,39.0
1879,2769,54.0,0.0
1880,2812,54.0,73.0
1881,2812,54.0,43.0
1882,2821,54.0,178.0
1883,2610,54.0,22.0
1884,2801,54.0,34.0
1885,2791,54.0,1.0
1886,2809,54.0,46.0
1887,2603,54.0,38.0
1888,2834,54.0,20.0
1889,2827,54.0,2.0
1890,2836,54.0,60.0
1891,2836,54.0,30.0
1892,2825,54.0,1.0
1893,2778,54.0,55.0
1894,2799,54.0,0.0
1895,2620,54.0,24.0
1896,2791,54.0,21.0
1897,2836,54.0,73.0
1898,2835,54.0,0.0
1899,2835,54.0,45.0
1900,2792,54.0,13.0
1901,2808,54.0,38.0
1902,2791,54.0,214.0
1903,2800,54.0,13.0
1904,2810,54.0,139.0
1905,2805,54.0,0.0
1906,2836,54.0,1.0
1907,2817,,
1908,2802,54.0,78.0
1909,2816,54.0,45.0
1910,2672,54.0,121.0
1911,2775,54.0,67.0
1912,2833,54.0,24.0
1913,2836,54.0,24.0
1914,2836,54.0,15.0
1915,2803,54.0,230.0
1916,2763,54.0,41.0
1917,2836,54.0,45.0
1918,2783,54.0,27.0
1919,2738,54.0,237.0
1920,2750,54.0,2.0
1921,2836,54.0,9.0
1922,2674,54.0,0.0
1923,2819,54.0,0.0
1924,2801,54.0,13.0
1925,2836,54.0,58.0
1926,2760,54.0,37.0
1927,2804,54.0,216.0
1928,2836,54.0,45.0
1929,2836,54.0,0.0
1930,2829,54.0,1.0
1931,2836,54.0,1.0
1932,2752,54.0,52.0
1933,2713,54.0,28.0
1934,2829,54.0,45.0
1935,2656,54.0,36.0
1936,2534,54.0,26.0
1937,2833,54.0,31.0
1938,2836,54.0,0.0
1939,2764,54.0,19.0
1940,2831,54.0,34.0
1941,2707,54.0,20.0
1942,2836,54.0,164.0
1943,2756,54.0,63.0
1944,2836,54.0,3.0
1945,2813,54.0,0.0
1946,2835,54.0,0.0
1947,2800,54.0,33.0
1948,2836,54.0,73.0
1949,2694,54.0,0.0
1950,2791,54.0,53.0
1951,2712,54.0,98.0
1952,2836,54.0,86.0
1953,2787,54.0,0.0
1954,2804,54.0,162.0
1955,2828,54.0,17.0
1956,2836,54.0,35.0
1957,2828,54.0,0.0
1958,2811,54.0,76.0
1959,2836,54.0,32.0
1960,2789,54.0,0.0
1961,2825,54.0,0.0
1962,2836,54.0,7.0
1963,2832,54.0,0.0
1964,2688,54.0,84.0
1965,2815,54.0,131.0
1966,2836,54.0,7.0
1967,2833,54.0,180.0
1968,2806,54.0,306.0
1969,2597,54.0,3.0
1970,2816,54.0,0.0
1971,2836,54.0,72.0
1972,2792,54.0,5.0
1973,2836,54.0,129.0
1974,2787,54.0,0.0
1975,2774,54.0,80.0
1976,2811,54.0,0.0
1977,2762,54.0,23.0
1978,2737,54.0,1.0
1979,2760,54.0,36.0
1980,2733,54.0,0.0
1981,2573,54.0,144.0
1982,2747,54.0,45.0
1983,2820,54.0,128.0
1984,2834,54.0,0.0
1985,2828,54.0,49.0
1986,2834,54.0,32.0
1987,2835,54.0,8.0
1988,2821,54.0,0.0
1989,2808,54.0,8.0
1990,2792,54.0,25.0
1991,2723,54.0,0.0
1992,2836,54.0,47.0
1993,2836,54.0,11.0
1994,2836,54.0,0.0
1995,2795,54.0,4.0
1996,2739,54.0,148.0
1997,2832,54.0,21.0
1998,2836,54.0,0.0
1999,2836,54.0,3.0
2000,2825,54.0,30.0
2001,2836,54.0,249.0
2002,2836,54.0,20.0
2003,2754,54.0,0.0
2004,2804,54.0,44.0
2005,2852,54.0,0.0
2006,2828,54.0,51.0
2007,2890,54.0,62.0
2008,2890,54.0,31.0
2009,2890,54.0,74.0
2010,2630,54.0,123.0
2011,2870,54.0,76.0
2012,2873,54.0,103.0
2013,2881,54.0,275.0
2014,2817,54.0,89.0
2015,2808,54.0,16.0
2016,2843,54.0,2.0
2017,2852,54.0,12.0
2018,2851,54.0,2.0
2019,2841,54.0,1.0
2020,2820,54.0,17.0
2021,2808,54.0,28.0
2022,2890,54.0,44.0
2023,2855,54.0,113.0
2024,2883,54.0,0.0
2025,2890,54.0,0.0
2026,2816,54.0,0.0
2027,2890,54.0,41.0
2028,2884,54.0,97.0
2029,2859,54.0,4.0
2030,2842,54.0,0.0
2031,2819,54.0,0.0
2032,2854,54.0,11.0
2033,2890,54.0,0.0
2034,2865,54.0,0.0
2035,2889,54.0,82.0
2036,2711,0.0,86.0
2037,2855,,
2038,2810,,
2039,2885,0.0,38.0
2040,2661,0.0,62.0
2041,2674,0.0,0.0
2042,2876,0.0,0.0
2043,2829,0.0,0.0
2044,2890,0.0,260.0
2045,2721,0.0,20.0
2046,2781,0.0,17.0
2047,2845,0.0,9.0
2048,2847,0.0,73.0
2049,2851,0.0,82.0
2050,2863,0.0,47.0
2051,2889,0.0,38.0
2052,2855,0.0,39.0
2053,2857,0.0,49.0
2054,2789,0.0,70.0
2055,2866,,
2056,2817,0.0,82.0
2057,2890,0.0,0.0
2058,2890,0.0,35.0
2059,2861,0.0,7.0
2060,2849,0.0,0.0
2061,2814,0.0,74.0
2062,2847,0.0,0.0
2063,2890,0.0,6.0
2064,2890,,
2065,2890,0.0,31.0
2066,2808,0.0,48.0
2067,2890,0.0,71.0
2068,2890,0.0,36.0
2069,2879,0.0,0.0
2070,2843,0.0,25.0
2071,2883,0.0,1.0
2072,2850,0.0,179.0
2073,2778,0.0,35.0
2074,2837,0.0,80.0
2075,2719,0.0,5.0
2076,2821,0.0,229.0
2077,2845,0.0,216.0
